date,sh_SWE_mm,sh_SWE_qc,sh_SWE_auto6h_mm,sh_SWE_6hdiff,sh_SWE_auto24h_mm,sh_SWE_24hdiff,sh_SWE_L3_mm,sh_SWE_L2diff,sh_SWE_L3_qc,sh_SWE_L3_qa,sh_depth_cm,sh_depth_qc,sh_depth_auto6h_cm,sh_depth_6hdiff,sh_depth_auto12h_cm,sh_depth_12hdiff,sh_depth_auto24h_cm,sh_depth_24hdiff,sh_depth_L3_cm,sh_depth_L2diff,sh_depth_L3_qc,sh_depth_L3_qa,sh_precip_mm,sh_precip_qc,sh_precip_auto24h_mm,sh_precip_24hrdiff,sh_precip_L3_mm,sh_precip_L2diff,sh_precip_L3_qc,sh_precip_L3_qa,w10_precip_auto,sh_temp_L3_C,sh_temp_L3_qc,sh_temp_L3_qa,sh_sm2_L3_%,sh_sm2_L3_qc,sh_sm2_L3_qa,sh_sm8_L3_%,sh_sm8_L3_qc,sh_sm8_L3_qa,sh_sm20_L3_%,sh_sm20_L3_qc,sh_sm20_L3_qa,sh_st2_L3_C,sh_st2_L3_qc,sh_st2_L3_qa,sh_st8_L3_C,sh_st8_L3_qc,sh_st8_L3_qa,sh_st20_L3_C,sh_st20_L3_qc,sh_st20_L3_qa,sd_temp_obs_C,sd_precip_mm,sd_depth_cm,sd_SWE_mm
8/25/2012 1:00,-5,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1217,V,1214,0,1179,0,V,P,1165,11.2,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.3,1214,0,0
8/25/2012 2:00,-5,V,0,0,0,0,0,0,V,P,-13,V,0,0,0,0,0,0,0,0,V,P,1217,V,1214,0,1179,0,V,P,1165,10.9,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.3,1214,0,0
8/25/2012 3:00,-5,V,0,0,0,0,0,0,V,P,-10,V,0,0,0,0,0,0,0,0,V,P,1217,V,1214,0,1179,0,V,P,1165,10.9,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.3,1214,0,0
8/25/2012 4:00,-5,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1217,V,1214,0,1179,0,V,P,1166,10.5,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.3,1214,0,0
8/25/2012 5:00,-5,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1217,V,1214,0,1179,0,V,P,1165,10,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.3,1214,0,0
8/25/2012 6:00,-5,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,10,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.2,1214,0,0
8/25/2012 7:00,-5,V,0,0,0,0,0,0,V,P,-8,V,0,0,0,0,0,0,0,0,V,P,1217,V,1214,0,1179,0,V,P,1165,11.9,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.2,1214,0,0
8/25/2012 8:00,-5,V,0,0,0,0,0,0,V,P,-13,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,17.3,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.2,1214,0,0
8/25/2012 9:00,-8,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1217,V,1214,0,1179,0,V,P,1165,19.4,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.2,1214,0,0
8/25/2012 10:00,-10,V,0,0,0,0,0,0,V,P,-8,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,21,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.2,1214,0,0
8/25/2012 11:00,-10,V,0,0,0,0,0,0,V,P,-8,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,21.1,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.2,1214,0,0
8/25/2012 12:00,-10,V,0,0,0,0,0,0,V,P,0,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,22.2,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.2,1214,0,0
8/25/2012 13:00,-5,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,22.3,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.2,1214,0,0
8/25/2012 14:00,-5,V,0,0,0,0,0,0,V,P,-8,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1166,22.8,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.2,1214,0,0
8/25/2012 15:00,-5,V,0,0,0,0,0,0,V,P,-8,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,22.8,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.2,1214,0,0
8/25/2012 16:00,-3,V,0,0,0,0,0,0,V,P,-13,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,21.9,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.2,1214,0,0
8/25/2012 17:00,0,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,21.4,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.2,1214,0,0
8/25/2012 18:00,0,V,0,0,0,0,0,0,V,P,-13,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,19.6,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.2,1214,0,0
8/25/2012 19:00,-3,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,17.4,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.1,1214,0,0
8/25/2012 20:00,-3,V,0,0,0,0,0,0,V,P,-8,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,15.6,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.1,1214,0,0
8/25/2012 21:00,-3,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,13.1,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.1,1214,0,0
8/25/2012 22:00,-3,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,11.9,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.1,1214,0,0
8/25/2012 23:00,-3,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,11.2,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.1,1214,0,0
8/26/2012 0:00,0,E,0,0,0,0,0,0,E,P,0,E,0,0,0,0,0,0,0,0,E,P,1214,V,1214,0,1179,0,V,P,1165,10.9,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11.1,1214,0,0
8/26/2012 1:00,-3,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1217,V,1214,0,1179,0,V,P,1165,10.7,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,11,1214,0,0
8/26/2012 2:00,-5,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1217,V,1214,0,1179,0,V,P,1165,10.3,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.9,1214,0,0
8/26/2012 3:00,-5,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,9.4,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.8,1214,0,0
8/26/2012 4:00,-5,V,0,0,0,0,0,0,V,P,-3,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,8.7,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.7,1214,0,0
8/26/2012 5:00,-5,V,0,0,0,0,0,0,V,P,-3,V,0,0,0,0,0,0,0,0,V,P,1217,V,1214,0,1179,0,V,P,1165,8.4,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.6,1214,0,0
8/26/2012 6:00,-5,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1166,8.2,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.5,1214,0,0
8/26/2012 7:00,-5,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1217,V,1214,0,1179,0,V,P,1165,10.2,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.4,1214,0,0
8/26/2012 8:00,-5,V,0,0,0,0,0,0,V,P,-18,V,0,0,0,0,0,0,0,0,V,P,1217,V,1214,0,1179,0,V,P,1165,15.3,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.3,1214,0,0
8/26/2012 9:00,-8,V,0,0,0,0,0,0,V,P,-20,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,16.9,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.2,1214,0,0
8/26/2012 10:00,-10,V,0,0,0,0,0,0,V,P,-10,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,18,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10.1,1214,0,0
8/26/2012 11:00,-10,V,0,0,0,0,0,0,V,P,-10,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,18.8,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,10,1214,0,0
8/26/2012 12:00,-8,V,0,0,0,0,0,0,V,P,-13,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,19.9,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,9.8,1214,0,0
8/26/2012 13:00,-5,V,0,0,0,0,0,0,V,P,-10,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1166,19.8,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,9.7,1214,0,0
8/26/2012 14:00,-5,V,0,0,0,0,0,0,V,P,-13,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,19.9,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,9.6,1214,0,0
8/26/2012 15:00,-5,V,0,0,0,0,0,0,V,P,-13,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,18.8,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,9.5,1214,0,0
8/26/2012 16:00,-3,V,0,0,0,0,0,0,V,P,-23,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,18.6,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,9.4,1214,0,0
8/26/2012 17:00,3,V,0,0,0,0,0,0,V,P,-10,V,0,0,0,0,0,0,0,0,V,P,1217,V,1214,0,1179,0,V,P,1165,17.3,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,9.3,1214,0,0
8/26/2012 18:00,-3,V,0,0,0,0,0,0,V,P,-8,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,15.1,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,9.2,1214,0,0
8/26/2012 19:00,-3,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,13.4,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,9.1,1214,0,0
8/26/2012 20:00,-3,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,11.8,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,9,1214,0,0
8/26/2012 21:00,-3,V,0,0,0,0,0,0,V,P,-10,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,10.3,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,8.9,1214,0,0
8/26/2012 22:00,-5,V,0,0,0,0,0,0,V,P,-3,V,0,0,0,0,0,0,0,0,V,P,1214,V,1214,0,1179,0,V,P,1165,9.1,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,8.8,1214,0,0
8/26/2012 23:00,-5,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1217,V,1214,0,1179,0,V,P,1165,8.7,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,8.7,1214,0,0
8/27/2012 0:00,0,E,0,0,0,0,0,0,E,P,0,E,0,0,0,0,0,0,0,0,E,P,1214,V,1214,0,1179,0,V,P,1165,8.2,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,8.6,1214,0,0
8/27/2012 1:00,-5,V,0,0,0,0,0,0,V,P,0,V,0,0,0,0,0,0,0,0,V,P,1217,V,1214,0,1179,0,V,P,1165,8.1,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,8.5,1214.1,0,0
8/27/2012 2:00,-5,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1217,V,1214,0,1179,0,V,P,1166,7.8,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,8.5,1214.2,0,0
8/27/2012 3:00,-5,V,0,0,0,0,0,0,V,P,0,V,0,0,0,0,0,0,0,0,V,P,1217,V,1215.5,1.5,1180.5,1.5,V,P,1165,6.9,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,8.4,1214.4,0,0
8/27/2012 4:00,-5,V,0,0,0,0,0,0,V,P,0,V,0,0,0,0,0,0,0,0,V,P,1217,V,1215.5,0,1180.5,0,V,P,1165,7,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,8.4,1214.5,0,0
8/27/2012 5:00,-5,V,0,0,0,0,0,0,V,P,0,V,0,0,0,0,0,0,0,0,V,P,1217,V,1217,1.5,1182,1.5,V,P,1166,6.4,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,8.3,1214.6,0,0
8/27/2012 6:00,-5,V,0,0,0,0,0,0,V,P,0,V,0,0,0,0,0,0,0,0,V,P,1217,V,1217,0,1182,0,V,P,1166,6.6,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,8.2,1214.8,0,0
8/27/2012 7:00,-5,V,0,0,0,0,0,0,V,P,-3,V,0,0,0,0,0,0,0,0,V,P,1217,V,1217,0,1182,0,V,P,1165,7.6,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,8.2,1214.9,0,0
8/27/2012 8:00,-5,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1217,V,1217,0,1182,0,V,P,1165,13.3,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,8.1,1215,0,0
8/27/2012 9:00,-8,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1214,V,1217,0,1182,0,V,P,1165,15.1,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,8.1,1215.1,0,0
8/27/2012 10:00,-10,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1214,V,1217,0,1182,0,V,P,1165,17.1,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,8,1215.2,0,0
8/27/2012 11:00,-10,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1214,V,1217,0,1182,0,V,P,1165,19.7,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,8,1215.4,0,0
8/27/2012 12:00,-8,V,0,0,0,0,0,0,V,P,-10,V,0,0,0,0,0,0,0,0,V,P,1217,V,1217,0,1182,0,V,P,1166,20.8,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,7.9,1215.5,0,0
8/27/2012 13:00,-5,V,0,0,0,0,0,0,V,P,-8,V,0,0,0,0,0,0,0,0,V,P,1214,V,1217,0,1182,0,V,P,1165,20.6,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,7.8,1215.6,0,0
8/27/2012 14:00,-5,V,0,0,0,0,0,0,V,P,-10,V,0,0,0,0,0,0,0,0,V,P,1217,V,1217,0,1182,0,V,P,1166,21.6,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,7.8,1215.8,0,0
8/27/2012 15:00,-5,V,0,0,0,0,0,0,V,P,-10,V,0,0,0,0,0,0,0,0,V,P,1214,V,1217,0,1182,0,V,P,1165,21.1,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,7.7,1215.9,0,0
8/27/2012 16:00,0,V,0,0,0,0,0,0,V,P,-8,V,0,0,0,0,0,0,0,0,V,P,1217,V,1217,0,1182,0,V,P,1165,21.1,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,7.7,1216,0,0
8/27/2012 17:00,0,V,0,0,0,0,0,0,V,P,-10,V,0,0,0,0,0,0,0,0,V,P,1217,V,1217,0,1182,0,V,P,1165,19.3,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,7.6,1216.1,0,0
8/27/2012 18:00,3,V,0,0,0,0,0,0,V,P,-8,V,0,0,0,0,0,0,0,0,V,P,1217,V,1217,0,1182,0,V,P,1165,17.7,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,7.6,1216.2,0,0
8/27/2012 19:00,0,V,0,0,0,0,0,0,V,P,-3,V,0,0,0,0,0,0,0,0,V,P,1217,V,1217,0,1182,0,V,P,1165,14.2,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,7.5,1216.4,0,0
8/27/2012 20:00,-3,V,0,0,0,0,0,0,V,P,-3,V,0,0,0,0,0,0,0,0,V,P,1217,V,1217,0,1182,0,V,P,1165,11.4,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,7.4,1216.5,0,0
8/27/2012 21:00,-5,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1214,V,1217,0,1182,0,V,P,1165,9.8,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,7.4,1216.6,0,0
8/27/2012 22:00,-3,V,0,0,0,0,0,0,V,P,-3,V,0,0,0,0,0,0,0,0,V,P,1217,V,1217,0,1182,0,V,P,1165,8.6,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,7.3,1216.8,0,0
8/27/2012 23:00,-5,V,0,0,0,0,0,0,V,P,0,V,0,0,0,0,0,0,0,0,V,P,1217,V,1217,0,1182,0,V,P,1166,7.5,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,7.3,1216.9,0,0
8/28/2012 0:00,0,E,0,0,0,0,0,0,E,P,0,V,0,0,0,0,0,0,0,0,V,P,1217,V,1217,0,1182,0,V,P,1166,6.7,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,7.2,1217,0,0
8/28/2012 1:00,-5,V,0,0,0,0,0,0,V,P,0,V,0,0,0,0,0,0,0,0,V,P,1217,V,1217,0,1182,0,V,P,1166,6.3,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,7.2,1217,0,0
8/28/2012 2:00,-5,V,0,0,0,0,0,0,V,P,0,V,0,0,0,0,0,0,0,0,V,P,1217,V,1217,0,1182,0,V,P,1166,5.9,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,7.2,1217,0,0
8/28/2012 3:00,-5,V,0,0,0,0,0,0,V,P,0,V,0,0,0,0,0,0,0,0,V,P,1217,V,1217,0,1182,0,V,P,1166,5.2,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,7.2,1217,0,0
8/28/2012 4:00,-5,V,0,0,0,0,0,0,V,P,0,V,0,0,0,0,0,0,0,0,V,P,1217,V,1217,0,1182,0,V,P,1166,4.6,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,7.2,1217,0,0
8/28/2012 5:00,-5,V,0,0,0,0,0,0,V,P,0,V,0,0,0,0,0,0,0,0,V,P,1217,V,1217,0,1182,0,V,P,1166,4.3,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,7.2,1217,0,0
8/28/2012 6:00,-5,V,0,0,0,0,0,0,V,P,0,V,0,0,0,0,0,0,0,0,V,P,1219,V,1217,0,1182,0,V,P,1166,4.5,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,7.2,1217,0,0
8/28/2012 7:00,-5,V,0,0,0,0,0,0,V,P,0,V,0,0,0,0,0,0,0,0,V,P,1219,V,1217,0,1182,0,V,P,1165,7,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,7.1,1217,0,0
8/28/2012 8:00,-5,V,0,0,0,0,0,0,V,P,-8,V,0,0,0,0,0,0,0,0,V,P,1217,V,1217,0,1182,0,V,P,1165,14.7,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,7.1,1217,0,0
8/28/2012 9:00,-8,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1217,V,1217,0,1182,0,V,P,1165,17.3,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,7.1,1217,0,0
8/28/2012 10:00,-10,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1217,V,1217,0,1182,0,V,P,1165,19.6,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,7.1,1217,0,0
8/28/2012 11:00,-10,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1217,V,1217,0,1182,0,V,P,1165,20.3,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,7.1,1217,0,0
8/28/2012 12:00,-8,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1217,V,1217,0,1182,0,V,P,1166,21.3,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,7.1,1217,0,0
8/28/2012 13:00,-5,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1217,V,1217,0,1182,0,V,P,1165,21.7,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,7.1,1217,0,0
8/28/2012 14:00,-5,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1214,V,1217,0,1182,0,V,P,1166,21.6,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,7.1,1217,0,0
8/28/2012 15:00,-5,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1214,V,1217,0,1182,0,V,P,1165,21.3,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,7.1,1217,0,0
8/28/2012 16:00,-3,V,0,0,0,0,0,0,V,P,-10,V,0,0,0,0,0,0,0,0,V,P,1217,V,1217,0,1182,0,V,P,1165,20.7,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,7.1,1217,0,0
8/28/2012 17:00,3,V,0,0,0,0,0,0,V,P,-10,V,0,0,0,0,0,0,0,0,V,P,1217,V,1217,0,1182,0,V,P,1165,19.6,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,7.1,1217,0,0
8/28/2012 18:00,0,V,0,0,0,0,0,0,V,P,-8,V,0,0,0,0,0,0,0,0,V,P,1219,V,1217,0,1182,0,V,P,1165,17.8,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,7,1217,0,0
8/28/2012 19:00,-3,V,0,0,0,0,0,0,V,P,-5,V,0,0,0,0,0,0,0,0,V,P,1217,V,1217,0,1182,0,V,P,1165,15.6,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,7,1217,0,0
8/28/2012 20:00,-3,V,0,0,0,0,0,0,V,P,0,V,0,0,0,0,0,0,0,0,V,P,1217,V,1217,0,1182,0,V,P,1165,11.6,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,7,1217,0,0
8/28/2012 21:00,-3,V,0,0,0,0,0,0,V,P,-3,V,0,0,0,0,0,0,0,0,V,P,1217,V,1217,0,1182,0,V,P,1165,9.7,E,F,0,V,A,0,V,A,0,V,A,-9.1,V,A,-9.2,V,A,-9.2,V,A,7,1217,0,0
